id,name,brand,size_gb,price
altosight_11996,"lexar sdxc 64gb 2000x, class 10, uhs-ii u3 rdr reader",lexar,64.0,3990.0
altosight_11997,lexar sdxc 64gb 2000x professional class 10 uhs-ii u3 + ?te?ka,lexar,64.0,5390.0
altosight_11998,"lexar sdxc 64gb 633x, class 10, uhs-i",lexar,64.0,1290.0
altosight_11999,lexar xqd 32gb 2933x professional,lexar,32.0,2990.0
altosight_12000,lexar xqd 64gb 1400x professional,lexar,64.0,3090.0
altosight_12001,lexar xqd 64gb 2933x professional,lexar,64.0,3690.0
altosight_12002,sandisk sdhc 32gb extreme pro 95mb/s uhs-i u3 v30,sandisk,32.0,990.0
altosight_12003,externí disk sandisk flashpen-cruzer blade 32gb ?erný,sandisk,32.0,350.0
altosight_12004,externí disk sandisk cruzer extreme go 128gb usb 3.1,sandisk,128.0,2390.0
altosight_12005,externí disk sandisk cruzer extreme go 64gb usb 3.1,sandisk,64.0,1690.0
altosight_12006,sandisk cruzer ultra 128gb usb 3.0,sandisk,128.0,1590.0
altosight_12007,sandisk cruzer ultra 16gb usb 3.0,sandisk,16.0,290.0
altosight_12008,sandisk cruzer ultra 256gb usb 3.0,sandisk,256.0,3690.0
altosight_12009,sandisk cruzer ultra 32gb usb 3.0,sandisk,32.0,490.0
altosight_12010,sandisk cruzer ultra 64gb usb 3.0,sandisk,64.0,990.0
altosight_12011,sandisk cruzer ultra dual 16gb usb 3.0,sandisk,16.0,360.0
altosight_12012,sandisk cruzer ultra dual 128gb usb 3.0,sandisk,128.0,1590.0
altosight_12013,sandisk cruzer ultra dual 32gb usb 3.0,sandisk,32.0,590.0
altosight_12014,sandisk cruzer ultra dual 64gb usb 3.0,sandisk,64.0,990.0
altosight_12015,sandisk cruzer ultra flair 128gb usb 3.0,sandisk,128.0,1590.0
altosight_12016,sandisk cruzer ultra flair 16gb usb 3.0,sandisk,16.0,290.0
altosight_12017,sandisk cruzer ultra flair 32gb usb 3.0,sandisk,32.0,490.0
altosight_12018,sandisk cruzer ultra flair 64gb usb 3.0,sandisk,64.0,990.0
altosight_12019,externí disk sandisk extreme pro 128gb usb 3.1,sandisk,128.0,3590.0
altosight_12020,externí disk sandisk extreme pro 256gb usb 3.1,sandisk,256.0,5890.0
altosight_12021,sandisk micro sdxc 128gb ultra 80 mb/s class 10 uhs-i + adaptér,sandisk,128.0,1990.0
altosight_12022,sandisk micro sdhc 16gb ultra 80 mb/s class 10 uhs-i + adaptér,sandisk,16.0,350.0
altosight_12023,sandisk micro sdhc 16gb ultra 98 mb/s a1 class 10 uhs-i android + adaptér,sandisk,16.0,390.0
altosight_12024,sandisk micro sdhc 32gb extreme 100mb/s a1 class 10 uhs-i u3 v30 + adaptér,sandisk,32.0,790.0
altosight_12025,sandisk micro sdxc 32gb extreme 100mb/s a1 class 10 uhs-i u3 v30 pro ak?ní kamery,sandisk,32.0,490.0
altosight_12026,sandisk micro sdxc 200gb ultra 100 mb/s a1 class 10 uhs-i android + adaptér,sandisk,200.0,3590.0
altosight_12027,sandisk micro sdhc 32gb ultra 80 mb/s class 10 uhs-i + adaptér,sandisk,32.0,590.0
altosight_12028,sandisk micro sdhc 32gb ultra 98 mb/s a1 class 10 uhs-i android + adaptér,sandisk,32.0,690.0
altosight_12029,sandisk micro sdhc 64gb extreme 90 mb/s class 10 uhs-i u3 + adaptér,sandisk,64.0,1590.0
altosight_12030,sandisk micro sdxc 128 gb extreme pro 95 mb/s class 10 uhs-i v30 + adaptér,sandisk,128.0,3390.0
altosight_12031,sandisk micro sdxc 128gb extreme 90 mb/s class 10 uhs-i + adaptér,sandisk,128.0,2790.0
altosight_12032,sandisk micro sdxc 128gb extreme 90 mb/s class 10 uhs-i v30 + adaptér,sandisk,128.0,2890.0
altosight_12033,sandisk micro sdxc 128gb extreme plus 100mb/s a1 class 10 uhs-i u3 v30,sandisk,128.0,3890.0
altosight_12034,sandisk micro sdxc 128gb extreme pro 100mb/s a1 class 10 uhs-i u3 v30,sandisk,128.0,3490.0
altosight_12035,sandisk micro sdxc 128gb ultra 100 mb/s a1 class 10 uhs-i android + adaptér,sandisk,128.0,1990.0
altosight_12036,sandisk micro sdxc 200gb ultra android 90mb/s class 10 uhs-i + adaptér,sandisk,200.0,3890.0
altosight_12037,sandisk micro sdxc 256gb ultra 95 mb/s class 10 uhs-i + adaptér,sandisk,256.0,6190.0
altosight_12038,sandisk micro sdxc 256gb ultra 100 mb/s a1 class 10 uhs-i android + adaptér,sandisk,256.0,4890.0
altosight_12039,sandisk micro sdxc 32gb extreme 100mb/s a1 class 10 uhs-i u3 v30 pro ak?ní kamery,sandisk,32.0,790.0
altosight_12040,sandisk micro sdxc 32gb extreme 95 mb/s class 10 uhs-i v30 + adaptér,sandisk,32.0,990.0
altosight_12041,sandisk micro sdhc 32gb extreme plus 100mb/s a1 class 10 uhs-i u3 v30,sandisk,32.0,1190.0
altosight_12042,sandisk micro sdhc 32gb extreme pro 100 mb/s a1 class 10 uhs-i v30+ adaptér,sandisk,32.0,990.0
altosight_12043,sandisk micro sdxc 64gb extreme 100mb/s a1 class 10 uhs-i u3 v30 pro android,sandisk,64.0,890.0
altosight_12044,sandisk micro sdxc 64gb extreme 100mb/s a1 class 10 uhs-i u3 v30 pro ak?ní kamery,sandisk,64.0,1590.0
altosight_12045,sandisk micro sdxc 64gb extreme 100mb/s a1 class 10 uhs-i u3 v30 pro ak?ní kamery,sandisk,64.0,890.0
altosight_12046,sandisk micro sdxc 64gb extreme 100mb/s a1 class 10 uhs-i u3 v30 pro android,sandisk,64.0,1390.0
altosight_12047,sandisk micro sdxc 64gb extreme 90 mb/s class 10 uhs-i v30 + adaptér,sandisk,64.0,1490.0
altosight_12048,sandisk micro sdxc 64gb extreme plus 100mb/s a1 class 10 uhs-i u3 v30,sandisk,64.0,2190.0
altosight_12049,sandisk micro sdxc 64gb extreme pro 100 mb/s a1 class 10 uhs-i v30+ adaptér,sandisk,64.0,1690.0
altosight_12050,sandisk micro sdxc 64gb extreme pro 275 mb/s class 10 uhs-ii u3 + usb 3.0 ?te?ka,sandisk,64.0,3990.0
altosight_12051,sandisk micro sdxc 64gb ultra 80 mb/s class 10 uhs-i + adaptér,sandisk,64.0,990.0
altosight_12052,sandisk micro sdxc 64gb ultra 100 mb/s a1 class 10 uhs-i android + adaptér,sandisk,64.0,1190.0
altosight_12053,sandisk sdhc 16gb extreme 90mb/s class 10 uhs-i,sandisk,16.0,490.0
altosight_12054,sandisk sdhc 16gb extreme plus 90mb/s class 10 uhs-i u3,sandisk,16.0,750.0
altosight_12055,sandisk sdhc 16gb ultra 80mb/s class 10 uhs-i,sandisk,16.0,490.0
altosight_12056,sandisk sdhc 32gb extreme 90mb/s class 10 uhs-i u3 v30,sandisk,32.0,790.0
altosight_12057,sandisk sdhc 32gb ultra 80 mb/s class 10 uhs-i,sandisk,32.0,790.0
altosight_12058,sandisk micro sdxc 128gb extreme 100mb/s a1 class 10 uhs-i u3 v30,sandisk,128.0,2990.0
altosight_12059,sandisk micro sdxc 128gb extreme 100mb/s a1 class 10 uhs-i u3 v30 pro ak?ní kamery,sandisk,128.0,2990.0
altosight_12060,sandisk sdxc 128gb extreme 90mb/s class 10 uhs-i u3 v30,sandisk,128.0,2590.0
altosight_12061,sandisk sdxc 128gb extreme pro 95mb/s uhs-i u3 v30,sandisk,128.0,2990.0
altosight_12062,sandisk sdxc 128gb ultra 80mb/s class 10 uhs-i,sandisk,128.0,1990.0
altosight_12063,sandisk sdxc 256gb extreme 90mb/s class 10 uhs-i u3 v30,sandisk,256.0,4990.0
altosight_12064,sandisk sdxc 256gb extreme pro 95mb/s class 10 uhs-i u3 v30,sandisk,256.0,5490.0
altosight_12065,sandisk sdxc 256gb extreme pro 95mb/s class 10 uhs-i u3 v30,sandisk,256.0,3790.0
altosight_12066,sandisk sdxc 32gb extreme plus 90mb/s class 10 uhs-i u3 v30,sandisk,32.0,1090.0
altosight_12067,sandisk sdxc 32gb extreme pro 300mb/s class 10 uhs-ii u3,sandisk,32.0,2590.0
altosight_12068,sandisk sdxc 512gb extreme pro 95mb/s,sandisk,512.0,13990.0
altosight_12069,"sandisk sdxc 64gb extreme plus, 90mb/s class 10 uhs-i u3 v30",sandisk,64.0,2190.0
altosight_12070,sandisk sdxc 64gb extreme 90mb/s class 10 uhs-i u3 v30,sandisk,64.0,1590.0
altosight_12071,sandisk sdxc 64gb extreme pro 300mb/s class 10 uhs-ii u3,sandisk,64.0,5190.0
altosight_12072,sandisk sdxc 64gb extreme pro 300mb/s class 10 uhs-ii u3,sandisk,64.0,4990.0
altosight_12073,sandisk sdxc 128gb extreme pro 300mb/s class 10 uhs-ii u3,sandisk,128.0,9990.0
altosight_12074,sandisk sdxc 64gb extreme pro 95mb/s class 10 uhs-i u3 v30,sandisk,64.0,1690.0
altosight_12075,sandisk sdxc 64gb ultra 80mb/s class 10 uhs-i,sandisk,64.0,1290.0
altosight_12076,externí disk sandisk ultra dual drive 256gb usb m3.0,sandisk,256.0,3390.0
altosight_12077,externí disk sandisk ultra flair 256gb usb 3.0,sandisk,256.0,3390.0
altosight_12078,sony micro sdhc 16gb uhs-i + adaptér,sony,16.0,390.0
altosight_12079,sony micro sdhc 16gb uhs-i expert + adaptér,sony,16.0,690.0
altosight_12080,sony micro sdhc 32gb uhs-i expert + adaptér,sony,32.0,990.0
altosight_12081,sony micro sdhc 32gb class 10 uhs-i u3 professional,sony,32.0,1690.0
altosight_12082,sony micro sdhc 32gb sdhc uhs-i + adaptér,sony,32.0,690.0
altosight_12083,sony micro sdhc 8gb sdhc uhs-i + adaptér,sony,8.0,290.0
altosight_12084,sony micro sdxc 128gb sdhc uhs-i + adaptér,sony,128.0,2590.0
altosight_12087,sony micro sdxc 64gb sdhc uhs-i + adaptér,sony,64.0,1190.0
altosight_12088,sony micro sdxc 64gb sdhc uhs-i expert + adaptér,sony,64.0,1890.0
altosight_12089,sony sdxc 128gb class 10 uhs-i,sony,128.0,2190.0
altosight_12090,sony sdxc 128gb class 10 uhs-i expert 94mb/s,sony,128.0,3390.0
altosight_12091,sony sdxc 128gb class 10 uhs-i expert 94mb/s,sony,128.0,3590.0
altosight_12092,sony sdxc 128gb class 10 uhs-i,sony,128.0,3390.0
altosight_12093,sony sdxc sf-m 128gb class 10 uhs-ii,sony,128.0,3990.0
altosight_12094,sony sdxc sf-m 128gb class 10 uhs-ii,sony,128.0,4690.0
altosight_12095,sony sdhc 16gb class 10 uhs-i expert 94mb/s,sony,16.0,690.0
altosight_12096,sony sdhc 16gb class 10 uhs-i expert 94mb/s,sony,16.0,690.0
altosight_12097,sony sdhc 16gb class 10 uhs-i professional 95mb/s,sony,16.0,790.0
altosight_12098,sony sdhc 16gb class 10 uhs-i professional 95mb/s,sony,16.0,990.0
altosight_12099,sony sdhc 16gb class 4,sony,16.0,590.0
altosight_12100,sony sdhc 16gb class 4,sony,16.0,590.0
altosight_12101,sony sdhc 16gb class 10 uhs-i,sony,16.0,590.0
altosight_12102,sony sdhc 16gb class 10 uhs-i,sony,16.0,590.0
altosight_12103,sony sdhc 32gb class 10 uhs-i expert 94mb/s,sony,32.0,990.0
altosight_12104,sony sdhc 32gb class 10 uhs-i expert 94mb/s,sony,32.0,1190.0
altosight_12105,sony sdhc 32gb class 10 uhs-i professional 95mb/s,sony,32.0,1090.0
altosight_12106,sony sdhc 32gb class 10 uhs-i professional 95mb/s,sony,32.0,1590.0
altosight_12107,sony sdhc sf-m 32gb class 10 uhs-ii,sony,32.0,1490.0
altosight_12108,sony sdhc sf-m 32gb class 10 uhs-ii,sony,32.0,1790.0
altosight_12109,sony sdhc 32gb class 4,sony,32.0,690.0
altosight_12110,sony sdhc 32gb class 4,sony,32.0,990.0
altosight_12111,sony sdhc 32gb class 10 uhs-i,sony,32.0,790.0
altosight_12112,sony sdhc 32gb class 10 uhs-i,sony,32.0,990.0
altosight_12113,sony sdxc 64gb class 10 uhs-i expert 94mb/s,sony,64.0,1790.0
altosight_12114,sony sdxc 64gb class 10 uhs-i expert 94mb/s,sony,64.0,2290.0
altosight_12115,sony sdxc 64gb class 10 uhs-i professional 95mb/s,sony,64.0,1990.0
altosight_12116,sony sdxc 64gb class 10 uhs-i professional 95mb/s,sony,64.0,2290.0
altosight_12117,sony sdxc sf-m 64gb class 10 uhs-ii,sony,64.0,2290.0
altosight_12118,sony sdxc sf-m 64gb class 10 uhs-ii,sony,64.0,2490.0
altosight_12119,sony sdhc 8gb class 10 uhs-i expert 94mb/s,sony,8.0,390.0
altosight_12120,sony sdhc 8gb class 10 uhs-i expert 94mb/s,sony,8.0,490.0
altosight_12121,sony sdhc 8gb class 4,sony,8.0,290.0
altosight_12122,sony sdhc 8gb class 4,sony,8.0,290.0
altosight_12123,sony sdhc 8gb class 10 uhs-i,sony,8.0,350.0
altosight_12124,sony sdhc 8gb class 10 uhs-i,sony,8.0,350.0
altosight_12125,sony sdhc sf-g 32gb class 10 u3 uhs-ii,sony,32.0,2390.0
altosight_12126,sony sdhc sf-g 32gb class 10 u3 uhs-ii,sony,32.0,2390.0
altosight_12127,sony sdxc 128gb class 10 uhs-i professional 95mb/s,sony,128.0,3490.0
altosight_12128,sony sdxc 128gb class 10 uhs-i professional 95mb/s,sony,128.0,3990.0
altosight_12129,sony sdxc 256gb class 10 uhs-i expert 94mb/s,sony,256.0,6590.0
altosight_12130,sony sdxc 64gb class 10 uhs-i,sony,64.0,1190.0
altosight_12131,sony sdxc 64gb class 10 uhs-i,sony,64.0,1690.0
altosight_12132,sony sdxc sf-g 128gb class 10 u3 uhs-ii,sony,128.0,8390.0
altosight_12133,sony sdxc sf-g 64gb class 10 u3 uhs-ii,sony,64.0,4490.0
altosight_12134,sony xqd 128gb m serie,sony,128.0,7390.0
altosight_12135,sony xqd 128gb g serie,sony,128.0,8490.0
altosight_12136,sony xqd 256gb g serie,sony,256.0,16290.0
altosight_12137,sony xqd 32gb g serie,sandisk,32.0,3890.0
altosight_12138,sony xqd 32gb m serie,sony,32.0,2490.0
altosight_12139,sony xqd 64gb g serie,sandisk,64.0,4390.0
altosight_12140,sony xqd 64gb m serie,sony,64.0,4290.0
altosight_12141,carte sdxc sandisk extreme plus uhs-i 16 go\n,sandisk,16.0,23.04
altosight_12142,carte sdxc sandisk extreme plus uhs-i 32 go\n,sandisk,32.0,35.04
altosight_12143,carte sdxc sandisk extreme plus uhs-i 64 go\n,sandisk,64.0,55.04
altosight_12144,clé usb 3.0 sandisk ultra dual drive 16 go noir\n,sandisk,16.0,25.14
altosight_12145,clé usb pny attaché 4 3.0 16 go\n,pny,16.0,11.36
altosight_12146,clé usb pny attaché 4 3.0 32 go\n,pny,32.0,10.59
altosight_12147,kingston datatraveler 50 usb 3.0 16gb metal green\n,kingston,16.0,7.04
altosight_12148,kingston datatraveler 50 usb 3.0 32gb metal red\n,kingston,32.0,8.83
altosight_12149,kingston datatraveler 50 usb 3.0 8gb metal purple\n,kingston,8.0,7.03
altosight_12150,kingston datatraveler i g4 usb 3.0 16gb white + blue\n,kingston,16.0,12.04
altosight_12151,kingston datatraveler i g4 usb 3.0 32gb white + red\n,kingston,32.0,25.04
altosight_12152,kingston datatraveler i g4 usb 3.0 8gb white + yellow\n,kingston,8.0,6.81
altosight_12153,kingston datatraveler se9 g2 - usb-flashstation - 128 gb\n,kingston,128.0,89.99
altosight_12154,kingston datatraveler se9 g2 - usb-flashstation - 16 gb\n,kingston,16.0,16.99
altosight_12155,kingston datatraveler se9 g2 - usb-flashstation - 32 gb\n,kingston,32.0,27.99
altosight_12156,kingston datatraveler se9 g2 - usb-flashstation - 64 gb\n,kingston,64.0,49.99
altosight_12157,kingston hx savage usb 3.1/3.0 128gb\n,kingston,128.0,83.8
altosight_12158,kingston hx savage usb 3.1/3.0 256gb\n,kingston,256.0,130.95
altosight_12159,kingston hx savage usb 3.1/3.0 512gb\n,kingston,512.0,268.72
altosight_12160,kingston hx savage usb 3.1/3.0 64gb\n,kingston,64.0,59.46
altosight_12161,lexar high performance - flashgeheugenkaart - 16 gb - microsdhc uhs-i\n,lexar,16.0,38.18
altosight_12162,lexar high performance - flashgeheugenkaart - 64 gb - microsdxc uhs-i\n,lexar,64.0,103.66
altosight_12163,lexar jumpdrive c20m 64gb\n,lexar,64.0,20.0
altosight_12164,lexar jumpdrive v10 16gb (fp)-\n,lexar,16.0,13.04
altosight_12165,lexar jumpdrive v10 32gb (fp)-\n,lexar,32.0,45.0
altosight_12166,lexar jumpdrive v10 64gb (fp)-\n,lexar,64.0,53.03
altosight_12167,lexar jumpdrive v10 8gb (fp)-\n,lexar,8.0,9.04
altosight_12168,lexar key usb 64go s70\n,lexar,64.0,66.63
altosight_12169,lexar microsdhc 32gb 45mb/s cl10 + usb 2.0 reader\n,lexar,32.0,27.04
altosight_12170,lexar professional - flashgeheugenkaart - 128 gb - sdxc uhs-i\n,lexar,128.0,105.92
altosight_12171,lexar professional - flashgeheugenkaart - 64 gb - microsdxc uhs-ii\n,lexar,64.0,101.0
altosight_12172,lexar s70 32gb\n,lexar,32.0,41.0
altosight_12173,sandisk - flashgeheugenkaart - 4 gb - microsdhc\n,sandisk,4.0,15.99
altosight_12174,kingston - flashgeheugenkaart - 16 gb - microsdhc\n,kingston,16.0,11.67
altosight_12175,kingston - flashgeheugenkaart - 32 gb - sdhc\n,kingston,32.0,150.0
altosight_12176,kingston - flashgeheugenkaart - 16 gb - sdhc\n,kingston,16.0,37.28
altosight_12177,kingston - flashgeheugenkaart - 8 gb - microsdhc\n,kingston,8.0,6.14
altosight_12178,kingston - flashgeheugenkaart - 16 gb - microsdhc\n,kingston,16.0,7.01
altosight_12179,kingston - flashgeheugenkaart - 8 gb - sdhc\n,kingston,8.0,20.0
altosight_12180,kingston - flashgeheugenkaart - 32 gb - microsdhc\n,kingston,32.0,11.59
altosight_12181,kingston - flashgeheugenkaart - 32 gb - microsdhc\n,kingston,32.0,8.14
altosight_12182,sandisk cruzer blade - usb-flashstation - 16 gb\n,sandisk,16.0,12.99
altosight_12183,kingston datatraveler 101 g2 - usb-flashstation - 8 gb\n,kingston,8.0,14.85
altosight_12184,intenso rainbow line - usb-flashstation - 32 gb\n,intenso,32.0,8.85
altosight_12185,kingston - flashgeheugenkaart - 16 gb - microsdhc\n,kingston,16.0,27.29
altosight_12186,sandisk - flashgeheugenkaart - 32 gb - microsdhc\n,sandisk,32.0,15.88
altosight_12187,sandisk - flashgeheugenkaart - 32 gb - microsdhc\n,sandisk,32.0,7.51
altosight_12188,sandisk - flashgeheugenkaart - 8 gb - microsdhc\n,sandisk,8.0,25.87
altosight_12189,sandisk mobile ultra - flashgeheugenkaart - 4 gb - microsdhc uhs-i\n,sandisk,4.0,28.59
altosight_12190,sandisk cruzer fit - usb-flashstation - 8 gb\n,sandisk,8.0,31.91
altosight_12191,intenso alu line - usb-flashstation - 64 gb\n,intenso,64.0,26.26
altosight_12193,sandisk cruzer edge - usb-flashstation - 64 gb\n,sandisk,64.0,42.99
altosight_12194,kingston ultimate - flashgeheugenkaart - 16 gb - sdhc\n,kingston,16.0,20.02
altosight_12195,kingston ultimate - flashgeheugenkaart - 64 gb - sdxc\n,kingston,64.0,78.7
altosight_12196,intenso alu line - usb-flashstation - 16 gb\n,intenso,16.0,8.25
altosight_12197,intenso ultra line - usb-flashstation - 64 gb\n,intenso,64.0,22.99
altosight_12199,sandisk extreme - flashgeheugenkaart - 16 gb - microsdhc uhs-i\n,sandisk,16.0,74.76
altosight_12200,kingston ultimate - flashgeheugenkaart - 128 gb - sdxc\n,kingston,128.0,76.43
altosight_12201,kingston - flashgeheugenkaart - 32 gb - sdhc uhs-i\n,kingston,32.0,27.28
altosight_12202,kingston datatraveler microduo - usb-flashstation - 16 gb\n,kingston,16.0,9.88
altosight_12203,kingston datatraveler microduo - usb-flashstation - 32 gb\n,kingston,32.0,13.15
altosight_12204,kingston datatraveler microduo - usb-flashstation - 64 gb\n,kingston,64.0,21.62
altosight_12205,sandisk cruzer blade - usb-flashstation - 16 gb\n,sandisk,16.0,11.88
altosight_12206,kingston - flashgeheugenkaart - 128 gb - microsdxc\n,kingston,128.0,100.0
altosight_12207,kingston - flashgeheugenkaart - 32 gb - microsdhc uhs-i\n,kingston,32.0,28.54
altosight_12208,kingston - flashgeheugenkaart - 64 gb - microsdxc uhs-i\n,kingston,64.0,74.92
altosight_12209,kingston - flashgeheugenkaart - 32 gb - microsdhc uhs-i\n,kingston,32.0,46.26
altosight_12210,lexar professional - flashgeheugenkaart - 128 gb - sdxc uhs-ii\n,lexar,128.0,196.29
altosight_12211,sandisk extreme pro - flashgeheugenkaart - 512 gb - sdxc uhs-i\n,sandisk,512.0,312.41
altosight_12212,sandisk cruzer glide - usb-flashstation - 16 gb\n,sandisk,16.0,29.0
altosight_12213,lexar professional - flashgeheugenkaart - 32 gb - sdhc uhs-ii\n,lexar,32.0,67.18
altosight_12214,pny attaché 4 - usb-flashstation - 8 gb\n,pny,8.0,8.02
altosight_12215,sandisk cruzer - usb-flashstation - 16 gb\n,sandisk,16.0,14.9
altosight_12216,kingston - flashgeheugenkaart - 256 gb - sdxc uhs-i\n,kingston,256.0,158.02
altosight_12217,kingston datatraveler microduo 3c - usb-flashstation - 32 gb\n,kingston,32.0,13.84
altosight_12218,sandisk ultra - usb-flashstation - 256 gb\n,sandisk,256.0,59.54
altosight_12219,kingston - flashgeheugenkaart - 16 gb - sdhc uhs-i\n,kingston,16.0,20.18
altosight_12220,kingston - flashgeheugenkaart - 64 gb - sdxc uhs-i\n,kingston,64.0,42.65
altosight_12221,kingston - flashgeheugenkaart - 128 gb - sdxc uhs-i\n,kingston,128.0,64.71
altosight_12222,kingston - flashgeheugenkaart - 512 gb - sdxc uhs-i\n,kingston,512.0,268.04
altosight_12223,sandisk extreme - flashgeheugenkaart - 16 gb - sdhc uhs-i\n,sandisk,16.0,26.7
altosight_12224,kingston - flashgeheugenkaart - 64 gb - microsdxc uhs-i\n,kingston,64.0,55.73
altosight_12225,kingston - flashgeheugenkaart - 16 gb - microsdhc uhs-i\n,kingston,16.0,12.0
altosight_12226,intenso speed line - usb-flashstation - 256 gb\n,intenso,256.0,44.96
altosight_12227,intenso speed line - usb-flashstation - 128 gb\n,intenso,128.0,24.07
altosight_12228,toshiba transmemory u202 - usb-flashstation - 16 gb\n,toshiba,16.0,7.0
altosight_12229,kingston - flashgeheugenkaart - 128 gb - microsdxc uhs-i\n,kingston,128.0,67.56
altosight_12230,toshiba transmemory u302 - usb-flashstation - 32 gb\n,toshiba,32.0,14.9
altosight_12231,sandisk ultra dual - mobile storage pack - usb-flashstation - 32 gb\n,sandisk,32.0,48.91
altosight_12232,kingston - flashgeheugenkaart - 128 gb - microsdxc uhs-i\n,kingston,128.0,92.81
altosight_12233,kingston - flashgeheugenkaart - 128 gb - microsdxc uhs-i\n,kingston,128.0,134.21
altosight_12234,kingston - flashgeheugenkaart - 256 gb - microsdxc uhs-i\n,kingston,256.0,111.12
altosight_12235,kingston - flashgeheugenkaart - 64 gb - microsdxc uhs-i\n,kingston,64.0,26.25
altosight_12236,kingston - flashgeheugenkaart - 128 gb - microsdxc uhs-i\n,kingston,128.0,59.95
altosight_12237,sony usmsa2 usm16sa2b - usb-flashstation - 16 gb\n,sony,16.0,45.35
altosight_12238,sandisk extreme - flashgeheugenkaart - 128 gb - microsdxc uhs-i\n,sandisk,128.0,110.78
altosight_12239,sandisk ultra dual - usb-flashstation - 128 gb\n,sandisk,128.0,74.2
altosight_12240,kingston - flashgeheugenkaart - 32 gb - microsdhc uhs-i\n,kingston,32.0,40.14
altosight_12241,toshiba transmemory u202 - usb-flashstation - 16 gb\n,toshiba,16.0,6.95
altosight_12242,toshiba transmemory u202 - usb-flashstation - 64 gb\n,toshiba,64.0,14.42
altosight_12243,toshiba transmemory u202 - usb-flashstation - 128 gb\n,toshiba,128.0,34.54
altosight_12244,toshiba transmemory u302 - usb-flashstation - 64 gb\n,toshiba,64.0,21.47
altosight_12245,toshiba transmemory u302 - usb-flashstation - 128 gb\n,toshiba,128.0,50.83
altosight_12246,toshiba transmemory u302 - usb-flashstation - 32 gb\n,toshiba,32.0,47.24
altosight_12247,toshiba transmemory u302 - usb-flashstation - 64 gb\n,toshiba,64.0,38.99
altosight_12248,toshiba transmemory u302 - usb-flashstation - 64 gb\n,toshiba,64.0,35.99
altosight_12249,sandisk cruzer blade - usb-flashstation - 32 gb\n,sandisk,32.0,15.41
altosight_12250,sandisk cruzer blade - usb-flashstation - 32 gb\n,sandisk,32.0,15.41
altosight_12251,kingston - flashgeheugenkaart - 8 gb - microsdhc\n,kingston,8.0,23.07
altosight_12252,sandisk cruzer blade - usb-flashstation - 16 gb\n,sandisk,16.0,11.92
altosight_12253,sandisk cruzer blade - usb-flashstation - 16 gb\n,sandisk,16.0,11.92
altosight_12254,sandisk cruzer blade - usb-flashstation - 16 gb\n,sandisk,16.0,11.92
altosight_12255,sandisk extreme pro - flashgeheugenkaart - 64 gb - microsdxc uhs-ii\n,sandisk,64.0,121.64
altosight_12256,kingston datatraveler microduo 3c - usb-flashstation - 128 gb\n,kingston,128.0,43.95
altosight_12257,sandisk extreme pro - flashgeheugenkaart - 256 gb - sdxc uhs-i\n,sandisk,256.0,103.88
altosight_12258,sandisk extreme plus - flashgeheugenkaart - 32 gb - sdhc uhs-i\n,sandisk,32.0,48.85
altosight_12259,pny attaché 4 - usb-flashstation - 128 gb\n,pny,128.0,36.51
altosight_12260,sandisk ultra - flashgeheugenkaart - 256 gb - microsdxc uhs-i\n,sandisk,256.0,143.45
altosight_12261,sandisk ultra dual - usb-flashstation - 256 gb\n,sandisk,256.0,96.52
altosight_12262,sandisk ultra dual m3.0 - usb-flashstation - 256 gb\n,sandisk,256.0,63.41
altosight_12263,sandisk extreme - flashgeheugenkaart - 32 gb - microsdhc uhs-i\n,sandisk,32.0,14.52
altosight_12264,sandisk extreme - flashgeheugenkaart - 128 gb - microsdxc uhs-i\n,sandisk,128.0,61.9
altosight_12265,sandisk extreme - flashgeheugenkaart - 32 gb - microsdhc uhs-i\n,sandisk,32.0,36.21
altosight_12266,pny attaché 4 - usb-flashstation - 64 gb\n,pny,64.0,24.99
altosight_12267,samsung micro sd evo + 128 gb adapt+ sd\n,samsung,128.0,86.99
altosight_12268,samsung micro sd evo + 32 gb adapt sd\n,samsung,32.0,22.99
altosight_12269,sandisk cruzer blade 16gb\n,sandisk,16.0,17.04
altosight_12270,sandisk cruzer blade 32gb black\n,sandisk,32.0,9.51
altosight_12271,sandisk cruzer blade 64gb black\n,sandisk,64.0,25.99
altosight_12272,sandisk cruzer blade 8gb\n,sandisk,8.0,150.0
altosight_12273,sandisk cruzer blade - usb-flashstation - 128 gb\n,sandisk,128.0,27.81
altosight_12274,sandisk cruzer edge 16gb-\n,sandisk,16.0,23.99
altosight_12275,sandisk cruzer edge 8gb-\n,sandisk,8.0,10.5
altosight_12276,sandisk cruzer edge - usb-flashstation - 32 gb\n,sandisk,32.0,20.8
altosight_12277,sandisk cruzer fit - usb-flashstation - 16 gb\n,sandisk,16.0,7.97
altosight_12278,sandisk cruzer fit - usb-flashstation - 32 gb\n,sandisk,32.0,8.0
altosight_12279,sandisk cruzer fit - usb-flashstation - 4 gb\n,sandisk,8.0,17.23
altosight_12280,sandisk cruzer fit - usb-flashstation - 64 gb\n,sandisk,64.0,24.51
altosight_12281,sandisk cruzer fit - usb-flashstation - 8 gb\n,sandisk,8.0,10.81
altosight_12282,sandisk cruzer glide 128 gb usb-flashdrive\n,sandisk,128.0,31.03
altosight_12283,sandisk cruzer glide - usb-flashstation - 16 gb\n,sandisk,16.0,7.83
altosight_12284,sandisk cruzer glide - usb-flashstation - 32 gb\n,sandisk,32.0,10.0
